online_order,book_table,rate,votes,location,cuisines,cost,menu_item
0,0,3.2,63,28,191,600,5047
0,0,2.9,231,28,793,800,5047
1,0,4.5,1179,0,930,500,5047
1,0,3.6,796,3,286,550,5047
1,1,3.8,500,3,1437,1000,5047
1,1,3.9,681,3,1274,800,5047
1,0,3.8,207,3,237,700,5047
1,0,4,532,3,610,800,5047
1,0,4.2,421,3,604,700,5047
1,0,3.9,319,3,1196,650,5047
1,1,4.1,1025,3,1156,1000,5047
1,1,3.6,225,3,286,700,5047
0,1,4,200,3,383,700,5047
1,1,4,739,3,296,800,5047
0,0,3.8,149,3,1058,400,5047
1,0,3.9,102,3,352,450,5047
1,0,3.7,110,3,43,800,5047
1,0,3.7,171,3,332,300,5047
1,0,3.7,37,3,359,400,5047
1,1,3.9,1227,3,116,900,5047
0,0,3.9,124,3,446,500,5047
1,0,2.8,335,3,1196,500,5047
1,0,3.9,49,3,332,600,5047
0,0,3.8,89,3,1196,550,5047
1,0,2.7,425,3,1597,400,5047
1,0,4,101,3,1079,500,5047
1,0,3.2,133,3,1209,500,5047
0,0,2.7,160,3,604,850,5047
1,0,3.4,186,3,1598,450,5047
0,0,3.8,69,3,350,700,5047
0,0,3.7,311,3,1355,400,5047
1,0,4.4,288,3,217,400,5047
1,1,3.5,551,3,1236,600,5047
1,0,3,122,3,609,500,5047
0,0,2.9,106,3,1196,450,5047
0,1,2.9,200,3,602,1000,5047
1,0,3.2,66,3,1196,600,5047
0,0,2.8,80,3,46,650,5047
1,0,2.6,170,3,978,600,5047
0,0,3.4,66,3,590,800,5047
0,0,3.6,162,3,1196,500,5047
1,1,2.9,90,3,1449,800,5047
0,0,2.2,90,3,1196,750,5047
0,0,2.4,96,3,1292,500,5047
1,0,3.4,116,3,1423,400,5047
1,0,3.6,132,3,1652,250,5047
1,0,3.8,55,3,1589,300,5047
1,0,3,114,3,521,1000,5047
0,0,2.3,291,3,1600,250,5047
1,1,3.8,257,3,73,800,5047
1,0,4,398,3,1589,400,5047
0,0,4,177,3,1112,400,5047
1,0,4,256,3,322,500,5047
1,0,3.9,78,3,1156,400,5047
1,0,3.8,312,3,1156,400,5047
1,0,3.7,168,3,1110,600,5047
0,0,4.1,315,3,1322,500,5047
1,0,3.7,108,3,1084,600,5047
1,0,3.7,314,3,1474,800,5047
1,0,3.9,188,3,959,400,5047
1,0,3.7,139,3,1268,400,5047
1,0,3.8,472,3,323,600,5047
1,0,3.8,369,3,322,400,5047
0,0,3.9,197,3,1547,150,5047
0,0,3.8,46,3,961,300,5047
0,0,3.3,50,3,521,400,5047
1,0,3.9,201,3,1196,250,5047
1,0,4.2,289,3,6,400,5047
1,0,3.2,144,3,1218,350,5047
1,0,3.4,224,3,1059,400,5047
1,0,3.1,166,3,1219,600,5047
1,0,3.2,167,3,1507,600,5047
1,0,4,597,3,1156,400,5047
1,0,3.8,56,3,300,500,5047
1,0,3.6,137,3,84,300,5047
1,0,3.9,114,3,1190,500,5047
1,0,3.9,75,3,1451,200,5047
1,0,3.2,148,3,1547,250,5047
1,0,2.4,204,3,1465,750,5047
1,0,2.9,153,3,197,600,5047
1,0,3.9,63,3,1487,200,5047
1,0,2.7,48,3,549,650,5047
1,0,3.8,170,3,1256,250,5047
1,0,3.8,92,3,674,1100,5047
1,0,2.8,102,3,1196,350,5047
0,0,3.5,56,3,1587,400,5047
0,0,2.9,85,3,1615,250,5047
0,0,2.9,58,3,203,250,5047
1,0,3.7,51,3,1156,300,5047
1,0,4,212,3,1156,400,5047
1,0,3.8,182,3,1181,600,5047
1,0,2.4,158,3,1196,300,5047
1,0,3.6,323,3,1476,800,5047
1,0,3.1,175,3,42,250,5047
0,0,4.5,2781,28,1170,1200,5047
0,1,4.7,3844,28,1325,1600,5047
0,0,4.3,353,28,1416,1200,5047
1,1,4.4,4312,28,625,1600,5047
0,1,4.3,1196,28,803,1500,5047
0,1,4.6,311,28,1436,1300,5047
0,1,4.2,1212,28,1490,1200,5047
0,1,4.1,1235,28,1423,800,5047
0,1,3.9,1763,28,899,1300,5047
1,1,4.1,1538,28,165,1000,5047
1,0,4.1,954,28,1614,400,5047
1,1,4.1,585,28,688,1200,5047
1,0,4.2,374,28,266,750,5047
1,1,4.2,1028,28,614,1100,5047
1,1,4.1,448,28,695,700,5047
0,1,4.1,1187,28,979,1200,5047
1,0,4,180,28,1214,550,5047
1,1,4,1010,28,882,1300,5047
1,0,4.2,230,28,1296,1000,5047
1,1,4.1,842,28,1546,1100,5047
1,1,4.1,1320,28,1222,1200,5047
1,1,4,790,28,696,1300,5047
0,0,3.8,915,28,1156,600,5047
1,1,3.8,756,28,1156,1000,5047
1,0,3.9,34,28,1091,750,5047
1,1,4,347,28,1295,1000,5047
1,1,4.1,293,28,938,500,5047
1,0,3.9,347,28,609,600,5047
1,0,4.1,587,28,558,700,5047
1,0,4,1306,28,625,750,5047
0,1,4.1,466,28,1064,700,5047
0,0,4,129,28,1589,300,5047
1,0,3.7,217,28,1423,500,5047
0,0,3.8,115,28,1209,350,5047
0,0,3.8,59,28,1423,400,5047
0,0,3.7,535,28,1304,950,5047
0,0,3.8,228,28,1250,400,5047
1,0,3.9,178,28,1589,450,5047
1,1,3.9,727,28,416,800,5047
1,0,3.7,243,28,286,450,5047
0,0,4.1,521,28,404,550,5047
0,0,2.9,51,28,1451,600,5047
1,1,4.4,4381,28,1468,600,5047
0,0,4,193,28,1555,500,5047
0,0,3.8,177,28,1366,400,5047
0,1,3.9,165,28,1592,1000,5047
0,0,3.4,97,28,1559,1100,5047
1,0,3.7,132,28,504,400,5047
0,0,3.8,82,28,1472,1000,5047
1,0,3.9,407,28,1196,500,5047
1,0,3.8,46,28,318,450,5047
0,0,3.3,177,28,1222,950,5047
1,0,3.8,146,28,521,600,5047
1,0,3.1,320,28,1384,600,5047
0,0,3.4,48,28,436,550,5047
0,0,2.3,175,28,1156,450,5047
1,0,3.1,64,28,1554,750,5047
0,0,3.5,65,28,1420,750,5047
0,0,3,55,28,65,800,5047
0,0,3.7,48,28,1335,800,5047
1,0,3,57,28,604,650,5047
1,0,3.7,127,28,467,700,5047
1,0,2.5,321,28,1241,400,5047
1,0,3.9,92,28,1602,300,5047
0,0,3.9,115,28,1547,200,5047
1,0,3.9,386,28,1476,600,5047
1,0,3.3,212,28,236,350,5047
0,0,2.9,231,28,793,800,5047
1,0,3.9,62,28,324,300,5047
1,1,4.1,612,0,141,1500,5047
1,0,4,827,0,1490,500,5047
1,0,3.9,362,0,1156,600,5047
1,0,3.7,135,0,1196,500,5047
1,0,4,244,0,202,400,5047
1,0,3,102,0,1589,600,5047
1,0,3.7,115,0,565,550,5047
1,0,4.2,465,0,1179,300,5047
1,0,3.9,173,0,1461,250,5047
1,0,4.1,83,0,856,400,5047
1,0,4,107,0,1156,300,5047
0,0,3.7,28,0,1196,500,5047
1,0,3.7,194,0,1156,400,5047
0,0,2.7,76,0,1196,500,5047
0,0,2.6,75,0,1438,400,5047
1,0,2.9,126,0,565,300,5047
1,0,3.9,435,0,197,650,5047
1,0,2.9,255,0,1156,250,5047
1,1,4.4,2488,3,1343,900,5047
1,1,4.4,2237,3,744,1200,5047
1,1,3.9,1337,3,7,1700,5047
1,1,3.9,681,3,1274,800,5047
0,0,4.5,2781,28,1170,1200,5047
1,1,4.4,4312,28,625,1600,5047
0,1,3.9,1763,28,899,1300,5047
1,1,4.1,585,28,688,1200,5047
0,1,4.1,1187,28,979,1200,5047
1,1,4,1010,28,882,1300,5047
1,1,4.1,842,28,1546,1100,5047
0,0,3.4,97,28,1559,1100,5047
1,1,4.1,612,0,141,1500,5047
1,1,4.2,2022,30,1416,1000,5047
0,0,3.8,166,4,1406,600,5047
1,0,3.8,286,4,1156,600,5047
0,1,4.1,2303,30,1196,950,5047
1,1,4.1,2339,30,1206,1500,5047
1,0,4.4,4884,30,1402,750,2096
1,1,4.1,775,1,1386,800,5047
1,0,3.8,918,1,484,800,1684
1,0,3.8,74,85,672,1000,4132
1,0,4.1,139,30,1277,550,5047
0,1,3.8,176,30,1158,1350,5047
1,1,3.8,584,30,1381,1200,5047
0,1,4.3,633,30,413,800,5047
0,1,4.1,102,30,379,800,5047
1,1,4.6,1755,4,1468,600,5047
1,0,3.9,240,4,332,700,5047
0,0,3.8,148,4,1194,550,5047
1,0,4,219,4,455,600,5047
1,0,4.1,216,4,391,500,5047
1,0,3.7,514,4,458,600,5047
1,0,3.4,58,4,436,400,5047
1,1,4.3,1252,30,922,800,5047
0,0,4.2,704,30,332,500,5047
1,0,4.1,796,30,437,400,5047
0,1,4.2,731,30,393,800,5047
0,0,4.2,223,30,501,800,5047
0,0,4.1,707,30,445,850,5047
1,0,4.2,261,30,389,700,5047
1,1,4.2,150,1,462,600,1391
1,1,4.2,1901,30,423,800,5047
1,0,4,324,1,462,700,5047
1,0,4.6,228,30,359,400,5047
1,0,4.2,504,1,485,550,5047
1,0,4.1,130,30,473,650,5047
0,0,4.1,108,30,427,700,5047
1,0,3.8,918,1,484,800,5047
1,0,3.8,90,1,332,650,5047
1,0,3.8,144,1,533,700,5047
0,0,3.8,46,30,332,400,5047
0,0,4,62,30,332,150,5047
1,1,3.9,291,30,368,650,5047
0,0,3.2,59,30,436,550,5047
1,0,2.9,62,30,548,650,5047
1,0,2.6,157,30,346,450,5047
0,0,3.7,168,30,437,400,5047
1,0,4.6,143,42,930,500,5047
1,0,3.9,627,1,923,450,1924
1,0,4.1,414,30,330,500,5047
1,0,4.2,95,30,214,400,5047
1,0,4.4,4884,30,1402,750,5047
1,0,4,771,1,1589,450,5047
1,0,4.2,64,4,1510,500,5047
1,0,4.1,233,4,1628,200,5047
1,0,3.8,505,1,322,450,669
1,0,4.1,201,1,1597,300,4837
1,0,4,774,42,238,800,5047
1,0,3.7,125,28,1177,250,5047
1,0,3.8,540,4,1353,650,5047
1,0,3.7,176,4,1507,600,5047
1,0,4.1,296,30,1569,200,5047
1,0,3.6,91,28,298,500,5047
1,0,3.8,133,4,1636,200,4542
1,1,4.2,354,1,151,800,631
1,0,3.6,518,28,1589,400,5047
1,0,4.3,792,30,84,300,5047
1,0,4.2,504,1,485,550,921
1,0,4.1,1720,4,1355,400,5047
1,0,3.7,107,4,221,150,4868
1,0,3.9,55,0,235,300,5047
1,0,3.2,395,30,1196,300,5047
1,0,4,78,30,1079,100,5047
1,0,4,332,28,1589,300,5047
1,0,4,1975,28,294,800,5047
1,0,4,618,30,288,750,5047
1,0,3.3,261,73,1196,500,5047
1,0,4,253,30,773,300,5047
1,0,3.9,750,4,1277,500,5047
1,1,4.6,2556,1,1468,600,5047
1,0,3.9,210,30,778,400,5047
1,0,3.8,71,4,959,400,5047
1,0,3.9,230,1,235,650,1999
1,0,4.2,444,4,1547,100,5047
1,0,4.3,630,30,1454,200,5047
1,1,4.1,175,30,1591,500,5047
1,0,3.9,441,1,1592,400,5047
1,1,4.1,2723,0,296,800,5047
1,0,3.8,693,1,1474,750,5047
1,0,4.4,4401,30,286,600,5047
1,0,3.9,172,1,1465,750,2181
1,0,3.9,319,3,1196,650,5047
1,0,3.7,170,28,862,200,5047
1,0,3.2,208,30,1652,250,5047
1,0,4.1,163,4,684,500,5047
1,0,3.7,97,30,1386,350,5047
1,0,4.2,415,1,1190,500,1022
1,1,3.9,291,30,368,650,5047
1,0,4.2,1647,1,609,600,5047
1,1,4.1,364,30,1665,1200,5047
1,0,3.8,70,1,1547,100,5047
1,0,3.5,80,1,1670,250,5047
1,0,3.9,264,1,1547,200,5047
1,0,4,166,30,1589,400,5047
1,0,3.9,134,30,1647,400,5047
1,0,4.1,364,4,1566,550,5047
1,0,4.2,449,30,362,400,5047
1,0,3.9,56,4,773,400,5047
1,0,3.9,148,30,1121,400,5047
1,0,4,53,1,1113,600,1502
1,1,4.2,2115,1,1481,800,5047
1,0,3.9,67,30,817,200,5047
1,0,4.2,287,1,1156,350,5047
1,0,3.6,84,1,1589,250,5047
1,1,4.2,2171,28,10,1200,5047
1,1,4.2,1428,28,64,800,5047
1,0,3.7,93,4,1628,200,1735
1,1,3.9,1227,3,116,900,5047
1,0,4.1,164,30,256,400,5047
1,0,3.8,577,30,1421,900,432
1,1,4.2,166,30,924,800,3880
1,0,3.5,32,1,1486,150,5047
1,0,3.9,104,30,817,200,4636
1,0,3.9,38,1,949,150,5047
1,0,4.5,155,30,228,300,5047
1,1,4.2,3227,0,1156,1600,5047
1,0,2.8,109,73,616,500,5047
1,0,3.7,662,28,201,650,304
1,1,4.5,784,0,716,800,5047
1,0,3,73,73,1156,500,4607
1,0,3.9,85,28,1490,300,2906
1,0,4.3,659,30,181,500,5047
1,0,3.8,152,30,773,350,5047
1,0,4.1,337,30,547,300,5047
1,0,4.2,191,4,1636,250,3958
1,0,4,108,30,329,500,5047
1,0,4.1,438,30,791,500,5047
1,0,3.9,49,30,1587,200,5047
1,0,3.6,276,4,322,500,5047
1,1,4.2,1539,0,1054,800,5047
1,1,4.1,1063,30,987,1200,5047
1,0,3.6,195,30,597,800,5047
1,0,3.9,211,30,840,500,5047
1,0,4.3,860,1,789,500,5047
1,0,4.2,289,3,6,400,5047
1,0,4.2,146,1,215,400,5047
1,0,4.2,169,28,361,600,5047
1,0,3.9,134,30,866,350,5047
1,0,3.9,113,73,861,250,5047
1,0,3.9,91,30,230,200,5047
1,0,3.7,237,1,1571,200,5047
1,1,3.8,197,30,536,1000,5047
1,0,3.9,133,1,441,800,5047
1,0,4,90,28,181,500,5047
1,1,4.3,1252,30,922,800,5047
1,0,4.1,796,30,437,400,5047
1,0,3.8,918,1,484,800,5047
1,0,3.8,155,30,1597,450,5047
1,0,3.9,240,4,332,700,5047
1,0,3.6,41,0,401,700,5047
1,0,3.7,217,85,1474,800,3142
1,0,4,73,4,194,300,5047
1,0,4.1,192,30,789,300,5047
1,0,3.8,53,30,953,250,5047
1,0,3.9,61,73,214,150,5047
1,0,3.8,242,30,1089,650,5047
1,0,4,465,30,1597,600,5047
1,0,4,324,1,462,700,5047
1,0,2.6,307,73,1145,700,5047
1,0,3.7,47,30,844,400,5047
1,1,4.2,150,1,462,600,5047
1,0,3,290,1,1215,450,5047
1,0,4.4,356,30,773,400,5047
1,0,4.2,249,30,773,300,5047
1,0,3.8,82,0,327,1000,5047
1,0,3.9,91,30,439,300,5047
1,0,3.8,164,4,1476,600,5047
1,0,3.5,179,1,1208,600,5047
1,0,3.9,153,28,427,400,5047
1,0,3.5,79,30,72,600,5047
1,0,4.1,558,4,1547,150,5047
1,0,4,197,1,767,300,5047
1,1,4.3,1129,30,1009,1300,5047
1,0,4,89,30,1551,200,5047
1,0,2.8,45,1,1483,800,5047
1,0,3.7,54,4,359,600,5047
1,1,4.1,442,30,692,1200,5047
1,0,4.4,659,30,217,600,5047
1,0,4.2,261,30,389,700,5047
1,0,4.1,176,4,68,800,3310
1,0,3.8,61,4,1021,100,4287
1,0,3.8,75,1,836,200,246
1,1,4.5,1872,0,394,900,5047
1,0,4.1,30,30,231,100,5047
1,0,3.6,105,1,1678,700,4856
1,0,3.8,74,4,1589,300,4412
1,0,4,136,30,1571,350,5047
1,0,3.7,71,30,1209,450,5047
1,0,3.9,178,28,767,400,1637
1,0,3.9,233,30,1007,800,5047
1,0,2.7,97,4,1575,400,5047
1,0,3.8,144,1,533,700,5047
1,0,2.8,137,0,1451,300,5047
1,1,4.1,970,30,1313,1500,5047
1,0,3.9,135,1,1222,800,5047
1,0,3.7,514,4,458,600,5047
1,0,3.9,914,28,1266,1000,5047
1,0,2.9,177,30,1211,700,5047
1,0,3.9,157,85,1196,450,5047
1,0,3.9,70,1,846,400,5047
1,0,3.9,247,30,406,400,5047
1,0,3.6,62,1,985,600,5047
1,0,3,57,30,1329,400,5047
1,0,4.1,204,30,956,300,5047
1,0,3.9,519,1,561,900,5047
1,0,4.1,119,28,1485,800,5047
1,0,4.1,130,30,473,650,5047
1,0,2.6,208,28,602,650,5047
1,1,4,349,1,1519,1200,1161
1,0,3.3,128,1,1196,300,5047
1,0,4,1778,30,1444,200,5047
0,0,4.1,279,4,873,200,5047
1,0,3.8,469,4,1208,750,5047
1,0,4.3,322,30,1547,400,5047
1,0,3.8,90,1,332,650,5047
1,0,3.6,81,73,1196,500,4950
1,0,3.9,214,0,1235,400,5047
1,0,4.3,316,4,1547,100,5047
1,0,3.5,56,30,958,400,5047
1,0,2.6,157,30,346,450,5047
1,1,4.1,553,30,991,900,5047
1,0,3.9,126,30,1589,400,1785
1,1,4.1,1403,28,1296,1100,5047
1,0,3,213,1,1428,400,5047
1,0,2.8,102,3,1196,350,5047
1,0,3.7,178,0,1196,400,5047
1,0,3.8,527,4,1156,500,5047
1,0,4.6,228,30,359,400,5047
1,0,3.7,158,30,251,700,5047
1,0,4,308,30,388,750,5047
0,0,3.8,148,4,1194,550,5047
1,0,3.9,388,1,299,650,5047
1,0,3.8,70,30,1451,200,5047
1,0,3.8,42,1,1589,300,5047
1,0,3.9,144,30,1268,550,3048
1,0,3.6,34,28,956,300,5047
1,0,4,507,28,460,1000,5047
1,0,3.7,133,30,607,700,3706
1,1,3.9,886,28,1156,900,5047
1,0,3.6,129,1,1091,600,5047
1,0,3.8,74,85,672,1000,4132
1,0,4.1,216,4,391,500,5047
1,0,4.4,181,30,231,250,5047
1,0,3.9,888,1,1434,750,5047
1,0,3.9,84,30,1121,400,5047
1,0,3.8,160,1,1196,700,5047
1,1,4.2,1901,30,423,800,5047
1,0,3.9,314,30,1639,300,5047
1,0,3.6,143,30,1554,750,5047
1,0,3.8,286,4,1156,600,5047
1,0,4.1,739,28,565,500,5047
1,0,2.5,35,4,817,200,5047
1,1,4.2,237,28,349,600,5047
1,1,4.1,1875,30,1159,1200,5047
1,1,3.8,361,30,291,600,5047
1,1,4.3,548,73,570,1200,5047
1,0,4.1,787,1,594,800,2924
0,0,4.1,428,4,1451,1000,5047
1,0,3.9,101,4,1547,150,5047
1,0,4.2,150,30,1156,800,5047
1,0,4.2,2353,28,1156,800,5047
1,0,2.5,247,1,1156,500,5047
0,0,3.7,217,4,1281,450,5047
1,1,4.3,881,30,558,1700,5047
1,0,4,232,30,1561,400,5047
1,0,4,116,28,604,400,5047
1,0,2.6,72,4,1589,300,5047
0,0,3.9,206,4,1585,450,5047
1,0,4.1,90,30,1547,100,5047
1,0,3.4,58,4,436,400,5047
0,0,3.8,148,4,873,150,5047
1,0,3.9,221,30,521,700,5047
1,1,4.1,775,1,1386,800,5047
1,1,3.5,431,30,1156,800,5047
1,1,3.8,584,30,1381,1200,5047
1,0,4,232,4,1196,750,5047
1,0,4.1,449,4,1628,100,5047
1,0,3.9,200,28,1087,400,5047
1,1,4,866,30,1296,900,5047
1,0,3.8,412,30,77,700,5047
1,0,3.7,117,28,1156,150,5047
1,1,4.1,2339,30,1206,1500,5047
1,1,4.1,353,66,1549,1200,5047
1,0,3.2,96,46,1156,400,5047
1,0,3.9,543,4,1571,300,5047
1,1,4,633,1,1196,800,5047
1,1,4.2,815,30,1196,900,5047
1,0,3.7,59,1,1451,200,5047
1,1,4.2,2022,30,1416,1000,5047
1,0,4.1,179,73,1535,600,5047
1,1,3.9,142,30,1093,1000,5047
1,0,4.2,185,0,1209,300,5047
1,1,4.4,1224,30,1343,1000,5047
1,0,4.3,275,4,1547,100,5047
1,0,3.8,280,30,283,800,5047
1,0,3.8,122,30,1088,700,5047
1,1,3.8,560,28,1156,800,5047
1,0,2.9,62,30,548,650,1323
0,1,3.7,151,30,1158,1350,5047
1,0,4.1,139,30,1277,550,5047
1,0,4,219,4,455,600,5047
0,1,4.1,2303,30,1196,950,5047
0,0,4,104,13,1196,650,5047
0,0,3.5,334,30,1156,600,5047
0,0,3.8,36,1,1314,400,5047
0,1,3.8,176,30,1158,1350,5047
0,0,3.5,52,1,1547,300,5047
0,0,2.7,128,1,604,850,5047
1,1,3.8,203,66,1258,1200,5047
1,1,4.1,1077,30,1196,1000,5047
1,0,3.1,68,30,1148,550,5047
1,0,4.1,185,30,1022,200,5047
1,0,3.9,40,4,1280,600,5047
1,0,3.6,43,28,583,600,5047
1,1,3.7,36,30,586,650,5047
0,0,4.1,868,1,704,1200,5047
0,1,3.8,235,30,1066,1000,5047
0,0,3,98,1,1196,800,5047
1,0,3.8,75,30,1046,300,5047
0,0,4.3,141,30,1120,200,5047
0,0,4,920,30,43,600,5047
0,0,3.8,71,30,1563,1200,5047
0,1,4.2,731,30,393,800,5047
0,0,4.3,345,1,956,400,5047
0,1,4.1,102,30,379,800,5047
0,0,4.2,244,1,1000,800,5047
0,0,4,1047,1,980,450,5047
0,0,3.9,56,30,795,200,5047
0,1,3.6,571,30,701,800,5047
0,0,3.6,299,1,868,300,5047
0,0,3.8,39,1,1563,350,5047
0,0,4,62,30,332,150,5047
0,0,3.2,59,30,436,550,5047
0,0,4,147,30,767,400,5047
0,0,3.7,65,1,873,300,5047
1,0,3.5,41,75,1475,400,5047
1,0,3.9,60,30,217,400,5047
1,0,3.8,109,30,1196,500,5047
1,0,3.9,193,28,1589,400,5047
1,0,3.8,59,1,1196,750,5047
1,0,3.8,186,28,339,500,5047
0,0,4.2,502,4,175,150,5047
0,0,4.3,372,4,956,400,5047
0,0,4,98,4,1123,400,5047
1,0,3.9,56,4,773,400,5047
0,0,3.9,95,4,175,400,5047
1,0,4,73,4,194,300,5047
1,0,4,219,4,455,600,5047
1,0,3.8,71,4,959,400,5047
1,0,4.1,216,4,391,500,5047
1,0,4.1,46,4,214,400,5047
1,0,2.7,97,4,1575,400,5047
0,1,4.3,633,30,413,800,5047
0,0,4.5,197,30,956,400,5047
0,0,4.3,141,30,1120,200,5047
1,0,4,1778,30,1444,200,5047
0,0,4.4,366,30,956,150,5047
0,0,4.2,223,30,501,800,5047
0,0,4.2,820,30,214,250,5047
0,0,4.4,356,1,1116,150,5047
1,0,4.4,356,30,773,400,5047
0,0,3.9,56,30,795,200,5047
1,0,4.2,95,30,214,400,5047
1,0,4.2,228,30,181,500,5047
1,0,3.8,152,30,773,350,5047
1,0,4.1,438,30,791,500,5047
0,0,4.1,108,30,427,700,5047
1,0,4.3,860,1,789,500,5047
1,0,3.5,56,30,958,400,5047
1,0,3.7,47,30,844,400,5047
1,0,3.8,918,1,484,800,5047
1,0,4,253,30,773,300,5047
1,0,3.9,210,30,778,400,5047
1,0,4.1,210,30,214,150,5047
1,0,3.8,144,1,533,700,5047
1,0,4.2,249,30,773,300,5047
0,0,4.1,59,30,956,200,5047
0,0,4,147,30,767,400,5047
1,0,3.9,70,1,846,400,5047
1,0,4.1,204,30,956,300,5047
1,0,3.9,750,4,1277,500,5047
0,1,4.3,1037,4,768,1000,5047
1,0,4,232,4,1196,750,5047
0,0,3.8,166,4,1406,600,5047
0,0,3.9,153,4,1547,350,5047
1,1,4.6,1755,4,1468,600,5047
0,0,4.1,428,4,1451,1000,5047
1,0,3.8,469,4,1208,750,5047
1,0,3.9,240,4,332,700,5047
1,0,3.8,527,4,1156,500,5047
1,0,4.1,364,4,1566,550,5047
0,0,2.7,377,4,1292,1100,5047
0,0,3.8,148,4,1194,550,5047
1,0,3.8,286,4,1156,600,5047
0,0,3.9,206,4,1585,450,5047
0,0,3.9,133,4,979,650,5047
0,0,3.6,160,4,56,800,5047
1,0,4,219,4,455,600,5047
0,1,3.7,64,4,878,2200,5047
1,0,4.1,216,4,391,500,5047
1,0,3.7,514,4,458,600,5047
1,0,3.7,54,4,359,600,5047
1,0,2.7,97,4,1575,400,5047
1,0,4.1,176,4,68,800,5047
1,0,3.8,540,4,1353,650,5047
1,0,3.4,58,4,436,400,5047
0,0,3.7,217,4,1281,450,5047
0,0,3.7,61,4,310,600,5047
0,0,3.9,111,4,1258,700,5047
1,0,3.9,40,4,1280,600,5047
0,0,3.8,55,75,595,300,5047
0,0,4.5,2896,4,1547,250,5047
0,0,4.4,4460,4,1547,150,5047
0,0,4.8,2679,4,1547,100,5047
1,0,3.9,101,4,1547,150,5047
1,0,4.1,1720,4,1355,400,5047
1,0,4.1,558,4,1547,150,5047
1,0,4.2,64,4,1510,500,5047
1,0,4.1,449,4,1628,100,5047
1,0,3.8,319,4,322,400,5047
0,0,3.9,100,4,1589,300,5047
1,0,3.6,276,4,322,500,5047
0,0,4.2,253,4,1547,250,5047
1,0,4.2,444,4,1547,100,5047
0,0,4.1,279,4,873,200,5047
1,0,4.3,275,4,1547,100,5047
0,0,4.1,238,4,1547,600,5047
1,0,3.7,93,4,1628,200,5047
1,0,3.8,74,4,1589,300,5047
0,0,3.8,124,4,1574,300,5047
1,0,3.9,770,4,1474,400,3385
0,0,4.2,257,4,1547,150,5047
0,0,4.2,196,4,1636,250,5047
1,0,4,133,4,817,200,5047
1,0,4.1,169,4,684,500,5047
1,0,3.9,549,4,1571,300,5047
0,0,4.1,181,4,1547,100,5047
1,0,2.9,142,4,1474,750,5047
1,0,3.9,75,4,792,400,4274
0,0,4,53,4,1547,300,5047
1,0,3.8,177,4,1508,500,5047
0,0,4.2,280,4,1547,150,5047
0,0,4.1,52,4,1547,150,5047
1,0,3.9,142,4,1636,200,5047
0,0,2.7,51,4,1597,600,5047
0,0,2.5,35,4,817,200,5047
0,0,4,65,4,1547,200,5047
1,0,2.6,72,4,1589,300,5047
0,0,3.8,150,4,873,150,5047
1,0,3.8,166,4,1476,600,5047
1,0,4,157,4,323,600,4927
1,1,4.2,2049,30,1416,1000,5047
1,0,4.5,4569,30,239,600,5047
1,1,4.1,1903,30,1376,1200,5047
0,1,4.1,2359,30,1196,950,5047
1,1,4.3,1302,30,922,800,5047
1,1,4.1,2365,30,1206,1500,5047
0,1,4.3,1278,30,1480,1000,5047
1,0,4.2,109,30,129,800,5047
1,1,4.1,336,30,651,700,5047
1,1,4.3,1161,30,1009,1300,5047
0,0,4.2,760,30,1552,350,5047
1,0,4,201,30,1156,800,5047
1,0,3.7,429,30,77,700,5047
0,0,4.2,737,30,332,500,5047
1,1,4.1,682,30,50,1000,5047
1,1,4.1,1008,30,1313,1500,3680
1,0,4.1,825,30,437,400,5047
1,0,4.2,325,1,1156,350,5047
1,0,4.4,5060,30,1402,750,2114
1,1,4.1,804,1,1386,800,5047
1,1,4,884,30,1296,900,5047
0,0,4,950,30,43,600,5047
1,0,4.1,631,30,288,750,4357
0,1,4.2,731,30,393,800,5047
1,1,4.1,442,30,692,1200,5047
1,1,4.2,354,1,151,800,5047
0,1,4.1,102,30,379,800,5047
1,1,4.1,364,30,1665,1200,5047
1,0,4,465,30,1597,600,5047
1,0,3.8,242,30,1089,650,5047
1,1,4.2,2115,1,1481,800,5047
0,0,4.2,223,30,501,800,5047
1,0,4.3,322,30,1547,400,5047
1,1,4.1,1063,30,987,1200,5047
1,0,4.4,181,30,231,250,5047
0,0,4.2,244,1,1000,800,5047
0,0,3.9,284,30,1277,450,5047
1,0,3.9,221,30,521,700,5047
0,0,4.1,868,1,704,1200,5047
0,0,4.1,707,30,445,850,5047
1,0,4.2,261,30,389,700,5047
0,1,3.8,977,1,878,1300,5047
1,1,4.2,150,1,462,600,5047
1,1,4.2,1901,30,423,800,5047
0,0,4,104,13,1196,650,5047
1,0,4,324,1,462,700,5047
1,0,4.6,228,30,359,400,5047
1,0,4.2,504,1,485,550,5047
0,1,4,370,30,1309,1000,5047
1,0,4.2,1647,1,609,600,5047
1,0,4.1,130,30,473,650,5047
1,1,4.2,815,30,1196,900,5047
0,0,4.2,380,30,266,400,5047
0,1,3.6,571,30,701,800,5047
1,1,3.5,431,30,1156,800,5047
1,0,4,1778,30,1444,200,5047
0,0,4.1,108,30,427,700,5047
1,0,4,136,30,1571,350,5047
1,1,4.1,553,30,991,900,5047
1,0,3.9,135,1,1222,800,5047
1,0,3.8,918,1,484,800,5047
1,0,3.8,59,1,1196,750,5047
0,0,3.8,71,30,1563,1200,5047
